user_id,article_1,article_2,article_3,article_4,article_5
240080,293301,199198,272143,175040,156654
240081,160974,160417,158536,199198,272143
240082,306264,8934,216183,198224,20147
240083,271262,283009,123818,124350,123290
240084,155023,160974,201122,283330,160417
240085,202388,202534,286161,206019,235230
240086,336223,234698,160974,300263,31836
240087,124352,123818,235870,123757,124177
240088,160417,300470,272143,158082,156560
240089,270799,235652,160974,191895,300470
240090,155540,155456,272143,235715,199198
240091,160974,123909,285379,270799,235652
240092,283009,352979,289003,119534,354086
240093,234698,157077,235870,336223,271261
240094,160974,160417,158536,199198,272143
240095,235230,284547,160974,272143,271551
240096,160417,209236,218337,272143,293114
240097,162655,16129,234698,96480,336221
240098,96210,336220,336221,235854,123818
240099,160974,162655,160417,162300,156808
240100,160974,225463,202557,162655,16129
240101,236171,162655,199198,272143,203313
240102,289003,157478,97530,199078,331116
240103,234698,29953,156964,32082,336221
240104,199197,313431,336223,123826,293114
240105,208539,58580,202338,206735,202534
240106,124748,124350,124228,70999,87228
240107,160974,160417,158536,199198,272143
240108,361703,300263,199198,160974,284452
240109,160974,160417,158536,199198,272143
240110,256163,210994,99748,255231,50655
240111,272143,199197,235230,59057,198659
240112,70679,160974,168623,332584,71236
240113,160417,158536,199198,301015,300470
240114,286415,286418,286416,286412,206684
240115,160974,225463,202557,162655,16129
240116,160974,160417,158536,199198,272143
240117,202729,168623,276970,199197,95972
240118,160974,160417,158536,199198,272143
240119,284422,59057,202729,31836,70646
240120,160974,160417,158536,199198,272143
240121,225055,205879,54826,301824,234639
240122,31836,133160,198659,235616,119193
240123,124350,123757,123290,123818,124352
240124,272143,234698,123909,336221,96210
240125,96210,288440,293334,236610,198224
240126,64329,336221,289090,182394,175040
240127,177920,176770,177572,177027,176949
240128,336221,48403,59057,234698,271261
240129,160974,160417,218337,162655,64329
240130,59040,96650,206433,209186,157365
240131,234698,235870,162655,336223,16129
240132,199197,156560,336220,234698,129434
240133,234698,183176,20691,277491,336245
240134,160417,218337,162655,64329,160974
240135,301015,293114,20691,336221,285794
240136,160974,160417,158536,199198,272143
240137,158536,272143,160974,156654,293301
240138,336221,158536,160974,235870,235616
240139,202381,206415,202557,202675,206785
240140,20691,96210,124350,218028,293114
240141,181935,182171,183675,182628,182572
240142,119193,276970,128260,95716,300082
240143,160974,289126,257291,233717,156654
240144,272143,128260,182394,338340,277492
240145,124352,123818,123757,283009,234698
240146,123818,237524,336220,123909,160417
240147,235870,354086,286336,315105,336223
240148,173860,174445,234698,271261,48403
240149,20691,272143,336220,277491,199198
240150,160974,16129,162655,272660,59758
240151,58580,272143,160974,111210,199198
240152,283009,157478,289090,336220,277107
240153,272143,160417,160974,156619,156624
240154,162655,160417,272143,48403,64329
240155,160974,158536,336223,156560,272143
240156,156025,162655,300470,16129,162300
240157,162655,300470,16129,162300,158536
240158,263042,20691,284985,287387,234698
240159,362423,362433,362558,361003,360371
240160,145397,145322,145420,145011,145503
240161,156964,235870,336221,300082,236338
240162,160974,16129,162655,272660,59758
240163,156654,293301,162655,158536,160417
240164,336220,286161,199197,137293,277491
240165,203353,158536,162117,162655,218337
240166,160974,160417,158536,158082,162655
240167,160974,160417,158536,199198,272143
240168,160974,160417,158536,199198,272143
240169,235616,235870,336220,95716,277491
240170,160974,162655,158536,202557,272143
240171,160417,158536,300470,158082,16129
240172,162655,168623,225463,16129,27382
240173,271037,207688,199198,271651,274091
240174,48672,363002,361987,263908,289090
240175,160974,162655,160417,162300,156808
240176,160974,199198,206168,225463,284547
240177,195813,47482,186071,234698,199197
240178,300470,160417,277107,158536,16129
240179,336220,289090,111043,336245,272143
240180,206019,160974,158536,160417,199198
240181,96210,20691,272143,233688,59057
240182,119193,59057,199042,31836,250351
240183,123757,123290,123818,123909,124352
240184,181536,181524,96210,181668,183965
240185,313504,59758,284844,273464,236613
240186,48852,160473,208865,197858,120410
240187,48064,49069,47982,48500,48737
240188,272143,336220,64329,234698,289090
240189,64329,198659,158536,96210,166581
240190,209236,58619,218028,206763,209294
240191,286161,209294,206934,235230,70646
240192,160974,214800,272143,160417,289186
240193,272143,336254,160417,166581,160974
240194,162655,158536,162300,300470,16129
240195,241871,42630,42761,242341,42437
240196,124748,124350,336223,124194,124177
240197,160417,158536,300470,158082,16129
240198,282073,160417,162655,64409,58113
240199,199197,156560,70646,284547,206934
240200,160417,160974,293050,214709,124194
240201,289003,352979,313431,235854,160974
240202,158536,160974,272143,156560,122303
240203,123818,123290,158536,124352,199198
240204,69814,202381,206785,271262,159275
240205,87224,207311,293301,236839,234698
240206,234267,337192,277492,277491,162655
240207,160417,218337,162655,64329,160974
240208,160974,160417,158536,199198,272143
240209,300082,156964,123757,271261,315105
240210,124350,124748,123290,124352,284547
240211,162655,218337,64329,156560,123289
240212,160974,160417,158536,158082,162655
240213,162655,300470,16129,162300,158536
240214,300470,16129,162655,162300,158536
240215,160417,162655,159762,283392,284422
240216,160417,158536,300470,158082,75711
240217,123818,124352,96210,218028,245161
240218,10409,195549,10291,9456,195318
240219,199198,198659,160417,158536,199197
240220,234698,123909,235616,119193,48403
240221,136629,96210,156560,199198,8934
240222,36161,351673,214576,2303,36129
240223,353593,352614,209043,353713,209294
240224,20691,336245,338340,36161,288440
240225,160417,300470,272143,158082,156560
240226,272143,156560,64329,358109,160132
240227,162655,233717,158536,160417,300470
240228,162655,198659,224658,272143,161801
240229,160417,162655,133160,159405,160974
240230,272143,182394,224658,166581,64329
240231,87126,62464,262171,87165,237615
240232,160974,225463,162655,256920,160417
240233,284985,199198,64329,299945,313996
240234,39894,300512,283009,30389,214709
240235,272143,160417,166581,160974,64329
240236,199198,234698,162655,123818,124350
240237,160974,16129,162655,272660,59758
240238,162655,300470,16129,162300,158536
240239,162655,300470,16129,162300,158536
240240,58580,202289,158536,236566,65991
240241,123909,160417,146037,162655,108855
240242,72606,72334,72333,137278,224465
240243,160417,162655,59057,31836,62434
240244,158536,160417,272143,300470,58619
240245,336221,95716,64409,235616,300082
240246,162655,300470,16129,162300,158536
240247,199198,156625,168623,336380,273397
240248,160974,209245,208380,206027,206763
240249,160974,96812,225463,260931,300470
240250,160974,62464,199198,272143,272660
240251,160417,124350,160974,293114,284985
240252,71601,160974,300470,336223,199198
240253,145952,274717,333561,85318,276348
240254,293301,300470,16129,162655,209236
240255,350007,80571,80508,293301,42959
240256,336221,235870,162655,16129,225463
240257,354241,354873,214664,64305,36026
240258,234698,336221,156964,123909,233717
240259,72068,206526,72601,318191,72633
240260,158536,162655,300470,158082,16129
240261,31836,119193,336245,235854,234267
240262,161506,161801,214283,162655,264771
240263,123818,95716,123757,119193,162655
240264,161506,160974,161801,141004,272143
240265,235870,336221,168623,64409,301015
240266,293301,336254,160132,235854,283009
240267,235616,20691,48403,235870,336245
240268,162655,300470,16129,162300,158536
240269,95716,48403,234698,119193,160974
240270,162655,160417,162300,300470,156808
240271,234698,202355,235870,95716,202320
240272,95716,300082,336223,160974,289090
240273,91392,336220,235854,108855,337192
240274,42630,43109,42176,354067,42925
240275,336221,160417,156964,160974,214631
240276,272143,124748,289090,123290,119193
240277,158536,272143,218337,199198,156560
240278,62667,214474,336221,234698,95716
240279,96210,277713,336223,288440,300470
240280,218028,348093,202355,336254,162655
240281,160974,160417,158536,158082,156560
240282,336221,48403,119193,181585,111043
240283,162655,199198,166581,160417,358109
240284,156560,233717,160974,293301,289126
240285,156025,162655,300470,16129,162300
240286,297906,299742,298041,299739,299477
240287,160974,293301,272143,182394,160132
240288,202383,209043,205876,207024,61371
240289,209294,202675,300470,160974,207469
240290,209236,158536,162655,160417,300470
240291,111167,96173,194939,194524,234549
240292,293301,168623,162655,16129,156654
240293,160974,293301,202289,156654,272143
240294,162655,300470,16129,162300,158536
240295,124352,123757,123289,235230,272143
240296,235870,119193,271261,285445,59057
240297,234698,95716,156964,199197,162655
240298,66433,20691,65335,336245,67807
240299,128260,181585,96210,20691,336245
240300,160974,352979,272660,283009,30389
240301,162655,300470,16129,162300,158536
240302,198659,199197,64329,166581,162655
240303,160974,161801,162655,235652,270799
240304,158536,160974,272143,156560,336220
240305,234252,257291,123909,336221,123757
240306,234698,293301,183176,336220,336223
240307,160974,160417,158536,158082,156560
240308,58240,118986,59045,95716,234698
240309,160417,158536,300470,158082,16129
240310,160974,160417,158536,199198,272143
240311,160974,160417,158536,158082,162655
240312,16129,160974,300470,355838,182394
240313,313504,59758,284844,273464,236613
240314,160417,146037,276970,160974,264458
240315,199197,336221,331116,162655,199198
240316,160974,225463,202557,162655,16129
240317,159762,300263,162655,225463,289126
240318,162655,160417,158536,300470,16129
240319,58619,202376,236444,211531,242328
240320,158536,160974,64329,272143,156560
240321,156625,162655,270799,25325,235652
240322,162655,277713,300082,160417,199197
240323,162655,300470,16129,162300,158536
240324,160974,272660,162655,261206,199078
240325,161506,160974,59758,284547,191895
240326,272143,199197,124228,123818,159762
240327,311984,237524,123757,19510,87207
240328,89676,299013,162655,289667,16129
240329,230748,235616,162655,300470,95763
240330,272143,293114,166581,235616,198659
240331,164537,170039,164571,284646,277731
240332,162655,300470,16129,162300,158536
240333,272660,160974,284312,199198,272143
240334,336223,202557,162655,160974,203199
240335,160974,225463,202557,162655,16129
240336,289090,199198,162655,283009,336223
240337,48403,31836,336221,270229,234265
240338,199198,336221,198659,162655,199197
240339,162655,300470,16129,162300,158536
240340,160974,235616,160417,158536,199198
240341,361362,361714,362001,20691,363216
240342,123290,123818,123757,124350,124748
240343,355886,20614,355863,19543,21199
240344,300470,16129,162655,162300,158536
240345,160974,272143,160417,158536,156355
240346,20691,160417,336245,158536,300470
240347,272143,162655,166581,198659,224658
240348,277491,161506,234267,234698,161801
240349,202388,202355,272143,160974,199198
240350,160417,164141,158536,300470,272143
240351,348112,160417,158536,160940,300470
240352,124350,124228,124194,123909,124176
240353,160974,225463,300470,96812,260931
240354,336220,336221,183176,234698,95716
240355,160974,160417,158536,158082,162655
240356,286415,286411,162655,286413,158536
240357,160974,160417,158536,199198,272143
240358,289126,285719,276970,59057,236207
240359,160974,162655,160417,162300,156808
240360,234698,235870,159762,289003,42168
240361,292673,123757,123290,124352,292622
240362,96210,160974,20691,59057,272143
240363,160974,160417,158536,199198,272143
240364,31836,119193,272660,133160,271261
240365,199198,198659,182394,272143,284901
240366,160974,160417,158536,199198,272143
240367,162655,160417,272143,300470,277492
240368,336221,199198,234698,336223,198659
240369,160974,161602,160417,272143,207994
240370,87144,357998,87233,85318,87207
240371,96210,336221,87144,234698,288440
240372,159762,203241,202289,233717,202383
240373,330639,332441,235870,336221,156964
240374,58713,58761,58096,168623,57782
240375,160974,160417,162655,218337,156560
240376,123909,108855,162655,175040,293301
240377,336220,337192,289003,137645,57966
240378,300263,234698,129029,289090,301015
240379,272143,218337,311984,166581,156560
240380,162655,300470,16129,162300,158536
240381,162655,64329,198659,183176,166581
240382,336221,182394,235870,272143,156964
240383,95724,123909,91362,161425,25325
240384,59057,233595,133160,336223,48403
240385,214709,270607,96650,236951,245161
240386,162655,218337,64329,300470,159762
240387,71146,162655,16129,157381,202534
240388,160417,218337,162655,64329,160974
240389,300470,16129,162655,168623,208145
240390,36161,265966,352893,160974,2303
240391,156560,160974,158536,199197,199198
240392,301015,158906,284985,214800,124194
240393,160417,300470,156654,293301,272143
240394,289126,285719,156654,257291,233717
240395,113987,29882,26474,30711,27484
